发送方式,帧格式,帧类型,帧ID,帧数据(hex),帧ID方式,帧数据方式,每次帧数,发送次数,时间间隔
0,数据帧,扩展帧,0x1CF23B21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF21D21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF25E21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF22D21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28B21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF25C21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF25D21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF23A21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF24B21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF25C21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,01 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,02 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,03 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,04 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,05 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,06 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,07 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,08 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,09 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,0a ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,0b ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,0c ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,0d ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,0e ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,0f ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,10 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,11 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF28C21,12 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF40D21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF20F21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF21F21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF22F21,ff ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF29F21,01 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF29F21,02 ff ff ff ff ff ff ff ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1CF29F21,03 ff ff ff ff ff ff ff ,0,0,1,1,50,,
