发送方式,帧格式,帧类型,帧ID,帧数据(hex),帧ID方式,帧数据方式,每次帧数,发送次数,时间间隔
0,数据帧,标准帧,0x0000020F,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000021D,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000021E,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000021F,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000022A,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000022B,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000022C,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000022D,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000022E,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000022F,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000023A,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000023B,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000024B,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000024D,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000024E,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000024F,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000025A,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000025C,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000025D,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000025E,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000025F,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000026A,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,01 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,02 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,03 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,04 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,05 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,06 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,07 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,08 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,09 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,0A FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,0B FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,0C FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,0D FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,0E FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,0F FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,10 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,11 FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000028C,12 FF FF FF FF FF FF FF ,0,0,1,1,50,,
